,SP_ID,Int_Name,PA_type,PA_DEF,IUCN_CAT,RealmNr,Biodiversity,Wilderness,ClimateStability,LandUseStability,Size,ClimateProtection
1312,682,Askot Wildlife Sanctuary and Goriganga Basin,KBA,NA,NA,4,0.241208396,0.721582387,0.814088617,0.630771053,0.006293652,0.142381812
1131,840,Central Oddar Meanchey,KBA,NA,NA,4,0.22465789,0.621208179,0.911890163,0.60848978,0.007232748,0.329683632
1007,848,Kyaukphyu (Wunbike),KBA,NA,NA,4,0.222983835,0.729893685,0.867266022,0.642838282,0.008023314,0.191890011
1108,680,Simlipal National Park,KBA,NA,NA,4,0.200245843,0.587958079,0.895090537,0.646600003,0.007348751,0.209761356
367,859,Ayeyarwady Delta (including Meinmahla Kyun),KBA,NA,NA,4,0.178299787,0.518327155,0.778024465,0.656371231,0.020421574,0.226419389
462,674,Rajiv Ghandi Wildlife Sanctuary (Nagarjunasagar -*,KBA,NA,NA,4,0.17250334,0.526767722,0.952312003,0.608693869,0.016224005,0.070091764
206,679,Jawaharlal Nehru Bustard Sanctuary,KBA,NA,NA,4,0.167098694,0.389656902,0.89812269,0.523610155,0.033180945,0.012648999
1188,675,Kurseala River Course and Diyara Floodplain,KBA,NA,NA,4,0.156573321,0.22578172,0.854359832,0.679509583,0.006887341,0.048552607
207,673,Rann of Kutch Wildlife Sanctuary,KBA,NA,NA,4,0.138936715,0.797665839,0.916723253,0.607324436,0.033084923,0.007860207
855,231,Kirthar,NA,1,II,4,0.136888854,0.743675833,0.770211559,0.626173922,0.009306818,0.007594
616,1337,Pulau Nias,KBA,NA,NA,4,0.136548783,0.535100332,0.642809018,0.680401862,0.012644268,0.378690233
925,677,Bhal area,KBA,NA,NA,4,0.133386682,0.486154644,0.910791616,0.665994653,0.008683761,0.011960821
575,828,Outer Indus delta,KBA,NA,NA,4,0.133170985,0.792136192,0.776756666,0.645419056,0.013600966,0.007311146
461,678,Wild Ass Wildlife Sanctuary,KBA,NA,NA,4,0.13127278,0.653781938,0.937361612,0.681299145,0.016250203,0.007769085
971,676,Banni Grassland and Chhari Dhand,KBA,NA,NA,4,0.118276349,0.798206404,0.836497597,0.636112537,0.008225699,0.011111441
325,672,Nara Desert Wildlife Sanctuary,KBA,NA,NA,4,0.116270387,0.724197259,0.868918196,0.601030099,0.022769538,0.00591147
951,186,Desert,NA,1,II,4,0.099417019,0.846634895,0.835899087,0.721395482,0.008473978,0.008071086
696,650,Reserva de la Biósfera Sierra Gorda,KBA,NA,NA,5,0.333568148,0.760905515,0.716436605,0.414805868,0.011501745,0.145806654
827,81,Sequoia-Kings Canyon,NA,1,Ib,5,0.280641721,0.7690641,0.866135882,0.777669069,0.009696851,0.170381757
970,97,John Muir,NA,1,Ib,5,0.270646983,0.785437724,0.836476776,0.755020746,0.008246158,0.12835075
719,1314,Sierra de Arteaga,KBA,NA,NA,5,0.235497037,0.542759087,0.774444441,0.726298963,0.011199219,0.104874737
472,1347,Pradera de Tokio,KBA,NA,NA,5,0.220508521,0.585817228,0.724942006,0.723439666,0.015945586,0.038603687
1098,1319,Sierra Gorda de Guanajuato,KBA,NA,NA,5,0.219699397,0.672628069,0.695379174,0.628167814,0.007400729,0.105737728
164,79,Death Valley,NA,1,Ib,5,0.200703211,0.803051822,0.900616538,0.728689289,0.039125378,0.007666745
892,82,Yosemite,NA,1,Ib,5,0.197292832,0.727385777,0.841949977,0.752780614,0.008885826,0.233621487
723,941,Southern Blue Ridge,KBA,NA,NA,5,0.196339497,0.55380128,0.731634882,0.713076383,0.011155787,0.453707548
846,1264,Arroyo El Mimbre area,KBA,NA,NA,5,0.188318283,0.526940545,0.731312004,0.721872454,0.009489893,0.024745034
1254,253,Great Smoky Mountains,NA,1,II,5,0.185156396,0.558148395,0.735019575,0.700964157,0.006543788,0.492529914
1287,518,Great Smoky Mountains National Park,NA,1,Not Applicable,5,0.182689817,0.558337012,0.734860393,0.699990078,0.006375232,0.492348303
759,1318,Sierra de San Pedro Mártir,KBA,NA,NA,5,0.166972904,0.742198825,0.734784087,0.731637503,0.010641906,0.032304676
868,931,Upper Blue Ridge Mountains,KBA,NA,NA,5,0.166494512,0.554325737,0.674891627,0.769300951,0.009171087,0.34856651
975,916,Apalachicola River and Forests,KBA,NA,NA,5,0.162155305,0.593851164,0.809929101,0.656635044,0.008217494,0.270735222
1266,918,Sand Ridge - Tulare Lake Bed (incl. Pixley and Ke*,KBA,NA,NA,5,0.156054318,0.331018256,0.837588987,0.824806636,0.006472255,0.032535554
1203,106,Trinity Alps,NA,1,Ib,5,0.154171504,0.716568821,0.823134079,0.739568624,0.006808047,0.534848021
832,252,Big Bend,NA,1,II,5,0.148895799,0.495997548,0.667170733,0.71835458,0.009654438,0.011378446
1081,98,Joshua Tree Wilderness (draft boundary),NA,1,Ib,5,0.144718191,0.629872684,0.818581646,0.740162146,0.007520881,0.012128696
518,257,Grand Canyon,NA,1,II,5,0.144331931,0.64661343,0.786846929,0.719873829,0.014872023,0.041066475
1159,93,Gila,NA,1,Ib,5,0.142313842,0.750792962,0.77967035,0.727257417,0.007062881,0.101909491
668,939,Catahoula-Dewey Wills-Three Rivers,KBA,NA,NA,5,0.138705517,0.488994139,0.833254113,0.451409082,0.011940672,0.216819929
1032,919,Imperial Valley,KBA,NA,NA,5,0.133269373,0.492329189,0.821297583,0.740601689,0.007883355,0.007811328
432,117,Desert Nwr Propo,NA,1,Ib,5,0.132178586,0.633172649,0.886030043,0.72101412,0.017400385,0.009538704
587,946,Ozark National Forest,KBA,NA,NA,5,0.129169862,0.564945625,0.778181628,0.775435091,0.01327852,0.398785323
539,933,Current / Jack's Fork Watershed-45,KBA,NA,NA,5,0.128496,0.568009844,0.662214334,0.782116899,0.014428012,0.285414135
185,951,Barataria Terrebonne,KBA,NA,NA,5,0.128019265,0.358593563,0.841549755,0.235726207,0.035864464,0.122117372
146,956,Flint Hills Region,KBA,NA,NA,5,0.126631554,0.33664886,0.768193232,0.835936449,0.041532268,0.055233751
218,959,Coastal Prairie,KBA,NA,NA,5,0.125957078,0.399080969,0.874823367,0.400656172,0.03112627,0.155918403
650,934,Upper / Middle Meramec River Watershed-46,KBA,NA,NA,5,0.125712249,0.539803218,0.688794357,0.798966085,0.012212591,0.300537129
788,80,Mojave,NA,1,Ib,5,0.121219913,0.652941773,0.813302605,0.725222094,0.010164923,0.007570704
790,952,East Kisatchie,KBA,NA,NA,5,0.120936198,0.594329043,0.844749303,0.708721205,0.010145669,0.194061322
562,950,West Kisatchie,KBA,NA,NA,5,0.120606485,0.577113108,0.858330713,0.667022969,0.013792405,0.207134529
235,949,Chenier Plain,KBA,NA,NA,5,0.120098559,0.443100932,0.870750459,0.335162357,0.02934192,0.141038301
803,84,Cabeza Prieta,NA,1,Ib,5,0.118972542,0.658404454,0.931756711,0.72046915,0.010001764,0.007330558
398,1000,NM Lesser-Prairie Chicken Complex,KBA,NA,NA,5,0.115052386,0.331908989,0.738086683,0.779058947,0.018786543,0.014584513
1185,100,Kofa,NA,1,Ib,5,0.111671944,0.628522954,0.860839655,0.72500794,0.006916488,0.008333864
401,958,Canyonlands Area,KBA,NA,NA,5,0.111121071,0.711110148,0.795066579,0.733212748,0.018655873,0.021586943
700,517,Olympic National Park,NA,1,Not Applicable,5,0.111010388,0.710222839,0.859862595,0.750358758,0.011469177,0.886442375
1227,103,Pasayten,NA,1,Ib,5,0.10920879,0.860499269,0.680164989,0.755463322,0.006685812,0.50032413
1145,95,Glacier Peak,NA,1,Ib,5,0.10917254,0.795129554,0.768139676,0.760890411,0.007127012,0.687344977
342,957,Red Hills Region,KBA,NA,NA,5,0.108501341,0.31615283,0.759596515,0.851795365,0.021259579,0.03221844
957,29,El Pinacate y Gran Desierto de Altar,NA,1,Ia,5,0.108113387,0.610317934,0.857937614,0.725669496,0.008395494,0.008913479
1309,108,Weminuche,NA,1,Ib,5,0.107659316,0.776963159,0.668518805,0.773669449,0.006310968,0.166953036
1008,112,Stephen Mather,NA,1,Ib,5,0.106544746,0.79663108,0.776902333,0.757909745,0.008021089,0.733828328
1162,923,Delaware Coastal Zone,KBA,NA,NA,5,0.106455847,0.233869505,0.749821349,0.776919393,0.007050667,0.253248699
1230,948,Leahy Junction - Moses Coulee,KBA,NA,NA,5,0.102725006,0.472533373,0.76600444,0.789388021,0.006649873,0.094847846
1186,921,Gunnison Basin,KBA,NA,NA,5,0.101642067,0.753967904,0.727265404,0.773399118,0.006913761,0.136899276
705,28,El Vizcaíno,NA,1,Ia,5,0.100572095,0.734940428,0.824261409,0.734833376,0.011340748,0.007059111
1020,960,Catskills Peaks Area,KBA,NA,NA,5,0.099624779,0.58300989,0.78675802,0.761731448,0.007944909,0.411749883
1102,927,Sheldon NWR,KBA,NA,NA,5,0.099453912,0.631980265,0.811192325,0.724693975,0.007370563,0.02029828
352,1301,Mountains of Southeast Vancouver Island,KBA,NA,NA,5,0.097670196,0.679350523,0.824903026,0.74132987,0.020975503,0.845295495
230,83,Frank Church - River of No Return,NA,1,Ib,5,0.097038776,0.913425091,0.730397469,0.747937993,0.029721196,0.276223566
1135,924,Idaho National Laboratory (INL),KBA,NA,NA,5,0.095024102,0.514969304,0.768587629,0.774713566,0.007213014,0.029684085
607,89,Bob Marshall,NA,1,Ib,5,0.094944768,0.797825928,0.688843489,0.782115847,0.012769773,0.351823251
1247,932,Gilbert Bay/South Arm UT05,KBA,NA,NA,5,0.093366281,0.45413251,0.612559385,0.733160098,0.006558139,0.045650754
848,922,Craters of the Moon National Monument and Preserve,KBA,NA,NA,5,0.093211076,0.503316894,0.730660132,0.771112363,0.009479567,0.030787732
254,255,Yellowstone,NA,1,II,5,0.091631169,0.792923471,0.679214088,0.773045453,0.027723089,0.208585567
1013,926,Bilk Creek - Montana Mountains,KBA,NA,NA,5,0.091163212,0.635451887,0.74973988,0.720489315,0.00797773,0.022695164
1041,937,South Hills,KBA,NA,NA,5,0.091071624,0.52142093,0.678405228,0.752058354,0.007830399,0.043398875
